Date,Close,High,Low,Open,Volume
1999-03-11,0.039636045694351196,0.04142672512922907,0.039636045694351196,0.04071063780118589,54288000
1999-03-12,0.03891995921730995,0.03987535488484093,0.03820387187360921,0.03987535488484093,90768000
1999-03-15,0.04059143364429474,0.04106913137703706,0.039636038178810104,0.0398753464520316,108816000
1999-03-16,0.03927846625447273,0.041307535531147486,0.03891996483179101,0.040829837628470686,79152000
1999-03-17,0.039516858756542206,0.04035213925819398,0.038561462962259714,0.03963605181949055,51360000
1999-03-18,0.03999454528093338,0.04059143607129258,0.038681563839831026,0.039636040548684,46320000
1999-03-19,0.04011372849345207,0.04130751319769484,0.03987533907801582,0.03987533907801582,105312000
1999-03-22,0.03891995921730995,0.04106914006230716,0.03891995921730995,0.04094902820127707,36672000
1999-03-23,0.036532383412122726,0.03915834288522438,0.035816296175254815,0.03915834288522438,163968000
1999-03-24,0.03629307821393013,0.03653238308424576,0.03486090033738353,0.03629307821393013,60864000
1999-03-25,0.0367707684636116,0.03820385802994439,0.03605467796373053,0.0361738743833383,40320000
1999-03-26,0.03999454528093338,0.04011373830998829,0.03724847055591816,0.03724847055591816,88272000
1999-03-29,0.041188329458236694,0.04214372154618164,0.040472238821733876,0.041188329458236694,65952000
1999-03-30,0.03772617131471634,0.04166602793348719,0.03748686642383718,0.04130752658841798,69504000
1999-03-31,0.040352124720811844,0.040829822445856215,0.037129274708544706,0.03891995035936458,153600000
1999-04-01,0.039158351719379425,0.040591445330180206,0.03844226432096163,0.04035213698806415,30432000
1999-04-05,0.03796456381678581,0.03963604683977316,0.03772617430517396,0.038681569979424284,98640000
1999-04-06,0.037010081112384796,0.03844225558371229,0.03629307847862921,0.038323062554559986,69696000
1999-04-07,0.04011372849345207,0.04035211790888832,0.03701007202512703,0.03724846144056328,89280000
1999-04-08,0.04082983359694481,0.04202361882874904,0.03987535669986351,0.04035213574143576,130128000
1999-04-09,0.04011372849345207,0.04106912378225859,0.03987533907801582,0.04106912378225859,48624000
1999-04-12,0.038442254066467285,0.03963603901670915,0.037726166859066185,0.03963603901670915,33312000
1999-04-13,0.03688996657729149,0.039158339961648275,0.03629307583000493,0.039158339961648275,36144000
1999-04-14,0.03581630811095238,0.037606987914573065,0.03581630811095238,0.036770788555933104,48288000
1999-04-15,0.0367707684636116,0.0367707684636116,0.035816288540178785,0.0367707684636116,35856000
1999-04-16,0.03796456381678581,0.038561458117549435,0.03653238911931177,0.03653238911931177,38928000
1999-04-19,0.03629307821393013,0.03844225530333845,0.035816295853804705,0.03844225530333845,31296000
1999-04-20,0.03557699918746948,0.037726176772473585,0.03521849437487143,0.036293086583038765,67680000
1999-04-21,0.03617388755083084,0.036293084013826776,0.03533860374295793,0.0355769966689498,37488000
1999-04-22,0.03462159261107445,0.03629307522005326,0.034264006724394364,0.03629307522005326,227184000
1999-04-23,0.032951027154922485,0.03462159445485823,0.03271172229160326,0.03450239801439562,126048000
1999-04-26,0.031279560178518295,0.03342782265219808,0.030562553873207426,0.03295104011843746,123504000
1999-04-27,0.03462159261107445,0.034860897461649415,0.031517935659356004,0.0319956333781605,226944000
1999-04-28,0.03438320755958557,0.0348609019238711,0.03330861555031322,0.0348609019238711,120096000
1999-04-29,0.03438320755958557,0.034621597042664924,0.033667120296556045,0.034502400593292924,48144000
1999-04-30,0.03486090153455734,0.03629307946028701,0.03450240020798278,0.0347417085021811,99312000
1999-05-03,0.03509930521249771,0.03521849828148787,0.034144824768184694,0.03521849828148787,33840000
1999-05-04,0.03318941965699196,0.03509929179844582,0.0324733324556608,0.03509929179844582,96048000
1999-05-05,0.0339055135846138,0.0339055135846138,0.0315179432307141,0.03342781575105494,144576000
1999-05-06,0.03324901685118675,0.03438320530287122,0.03223402484105092,0.03366711808684151,35616000
1999-05-07,0.03342780843377113,0.03366711670511373,0.03223402351813853,0.03223402351813853,25008000
1999-05-10,0.03342780843377113,0.03414481101844117,0.033189418976121994,0.033189418976121994,19680000
1999-05-11,0.0352184884250164,0.036293080451640834,0.03414481521219828,0.0348609024867909,171744000
1999-05-12,0.03629307821393013,0.036413190055962774,0.03509929322527849,0.03557699098348908,168480000
1999-05-13,0.03629307821393013,0.03724847031468681,0.03617388176998265,0.03629307821393013,69936000
1999-05-14,0.03438320755958557,0.036293079865594796,0.0339055097796354,0.036293079865594796,28464000
1999-05-17,0.03605470061302185,0.03605470061302185,0.03378632611788825,0.03390552261237436,35760000
1999-05-18,0.03772617131471634,0.038203869113975615,0.03533860113224858,0.036413193184957185,151536000
1999-05-19,0.03605470061302185,0.04082984259226128,0.0354578095734499,0.03939766752414515,451728000
1999-05-20,0.03318941965699196,0.036293076738568526,0.03187643827776727,0.036293076738568526,178176000
1999-05-21,0.03247332572937012,0.03271171514253147,0.03151793044968072,0.03271171514253147,303504000
1999-05-24,0.032353222370147705,0.033427810929347754,0.03187644000359062,0.032711723689246894,162624000
1999-05-25,0.03259250521659851,0.032951006293410814,0.03223400413978621,0.03247331226726218,130080000
1999-05-26,0.03247332572937012,0.034144804646401905,0.03247332572937012,0.03247332572937012,104736000
1999-05-27,0.03223401680588722,0.032711714435405576,0.03223401680588722,0.032711714435405576,82320000
1999-05-28,0.03259250521659851,0.03271170158159707,0.03223400413978621,0.03271170158159707,88656000
1999-06-01,0.032711733132600784,0.032711733132600784,0.03199564568577693,0.032473343588335264,98544000
1999-06-02,0.03151794150471687,0.03271172661629222,0.03151794150471687,0.03271172661629222,130128000
1999-06-03,0.032353222370147705,0.03259252724369149,0.03199563644914603,0.032353222370147705,41568000
1999-06-04,0.03259250521659851,0.03271170158159707,0.03235320050478477,0.03259250521659851,78912000
1999-06-07,0.032951027154922485,0.033427809501108526,0.03271172229160326,0.03277131880400237,125136000
1999-06-08,0.033786311745643616,0.03438320594697072,0.032951028072417926,0.03307022451619947,153312000
1999-06-09,0.03438320755958557,0.0350992948226151,0.0339055097796354,0.0339055097796354,95184000
1999-06-10,0.03450239449739456,0.03462159092570689,0.03414480862812164,0.03438320148474629,36096000
1999-06-11,0.033786311745643616,0.034621595418869305,0.03259252675865391,0.034502398975087764,61008000
1999-06-14,0.03247332572937012,0.03390549983538221,0.03223401750268677,0.03384589992034414,51648000
1999-06-15,0.03247332572937012,0.03271171514253147,0.03199562808952542,0.03247332572937012,49296000
1999-06-16,0.03342780843377113,0.034383203891754595,0.03247333178948113,0.03295102610280857,64416000
1999-06-17,0.03247332572937012,0.03366711042222086,0.03247332572937012,0.033189412782376165,74928000
1999-06-18,0.031279560178518295,0.032711735160971485,0.031279560178518295,0.032711735160971485,158736000
1999-06-21,0.032951027154922485,0.032951027154922485,0.0313684849421622,0.032234024547358825,83472000
1999-06-22,0.032353222370147705,0.03295102856279067,0.0316371317143823,0.03295102856279067,193056000
1999-06-23,0.032951027154922485,0.032951027154922485,0.03163713036265177,0.031995635082098,210912000
1999-06-24,0.03223401680588722,0.03318941206492393,0.03199562739787911,0.03318941206492393,115200000
1999-06-25,0.032711733132600784,0.033070234555193596,0.03199564568577693,0.03199564568577693,73536000
1999-06-28,0.03318941965699196,0.03378631041922113,0.0324733324556608,0.03378631041922113,109152000
1999-06-29,0.03354791924357414,0.034024698144306906,0.03318941796219127,0.03366711567658942,92688000
1999-06-30,0.036532383412122726,0.036532383412122726,0.0339055085409277,0.03462159577779562,269232000
1999-07-01,0.03462159261107445,0.03653238007062823,0.03271172054953032,0.03653238007062823,88992000
1999-07-02,0.03712928295135498,0.03712928295135498,0.03438321124081034,0.03509929858050747,224880000
1999-07-06,0.03724847733974457,0.037486870272600406,0.03677078290710537,0.037486870272600406,198096000
1999-07-07,0.036532383412122726,0.037486863539025174,0.036532383412122726,0.037486863539025174,63120000
1999-07-08,0.037367675453424454,0.037964566378803875,0.0355769992616209,0.03677078452804503,186048000
1999-07-09,0.040531840175390244,0.04082982616824011,0.037248471124430214,0.037248471124430214,211728000
1999-07-12,0.04238210245966911,0.044172777705008964,0.04130751081723885,0.04297899306956124,401040000
1999-07-13,0.042501311749219894,0.04309820600364625,0.04059143936288524,0.042859813094875916,138864000
1999-07-14,0.04082983359694481,0.0434567123952762,0.04059144407615868,0.04250131668425809,137952000
1999-07-15,0.041069138795137405,0.042501313438349786,0.041069138795137405,0.0411883352542598,137040000
1999-07-16,0.041904427111148834,0.0422629285098531,0.04106914324001814,0.041785230639125905,103872000
1999-07-19,0.04082983359694481,0.04214373069524631,0.04059144407615868,0.04202361882874904,43632000
1999-07-20,0.04011372849345207,0.04082981555329158,0.038681554373773054,0.04082981555329158,178752000
1999-07-21,0.03891995921730995,0.03963604656101069,0.03772617403984372,0.03963604656101069,112080000
1999-07-22,0.03712928295135498,0.03868156949110779,0.036770781582394,0.03868156949110779,213264000
1999-07-23,0.03712928295135498,0.038203871660013086,0.03701008648922126,0.03701008648922126,80256000
1999-07-26,0.03724847733974457,0.03808376117166752,0.03724847733974457,0.03808376117166752,60528000
1999-07-27,0.037367675453424454,0.03748687192510682,0.03677078452804503,0.037248478981742085,98592000
1999-07-28,0.03796456381678581,0.03844226165391098,0.03712928342007539,0.03724847646804879,244224000
1999-07-29,0.0383230485022068,0.038442241487653246,0.037010067541477454,0.0372484569280336,388800000
1999-07-30,0.038442254066467285,0.03939764955214882,0.03820386460190695,0.03832306104201931,452304000
1999-08-02,0.03880077227950096,0.038919965345403464,0.03820387788895208,0.03844226743642266,313344000
1999-08-03,0.03784535452723503,0.038800749791471335,0.03748685330760143,0.038800749791471335,255216000
1999-08-04,0.03784535452723503,0.03820385574686863,0.037726158114750476,0.03808374393654054,89952000
1999-08-05,0.038442254066467285,0.038442254066467285,0.03724846911622542,0.03784536329917854,240576000
1999-08-06,0.038442254066467285,0.03856145050657965,0.03820386460190695,0.03832306104201931,183984000
1999-08-09,0.038442254066467285,0.03891995180930805,0.03820386460190695,0.03856145050657965,31056000
1999-08-10,0.039158351719379425,0.040829834858331075,0.03844226432096163,0.03868157266307769,212064000
1999-08-11,0.041785240173339844,0.042262938153064256,0.03939766908889351,0.03987536706861792,197712000
1999-08-12,0.04381429776549339,0.044888886513895415,0.04178522871782511,0.042023618235244434,239616000
1999-08-13,0.043337512761354446,0.04429199300437857,0.04297901140025867,0.04345670922087311,84672000
1999-08-16,0.04166601970791817,0.043695088144744675,0.040232930008721,0.043695088144744675,223440000
1999-08-17,0.041785240173339844,0.0425013277358386,0.04071065113033689,0.041785240173339844,193536000
1999-08-18,0.042740609496831894,0.04321738836525189,0.04047223290959245,0.04130751645076254,279888000
1999-08-19,0.05181320011615753,0.05420168556768472,0.04417279218248064,0.04572507853487826,1966992000
1999-08-20,0.051336418837308884,0.05229089559079296,0.04942563111840825,0.051933313071243235,353088000
1999-08-23,0.0482318289577961,0.050619398215304715,0.04656034671484554,0.050619398215304715,507984000
1999-08-24,0.04799344763159752,0.048471141910495064,0.045128180277855263,0.04751574993703594,398064000
1999-08-25,0.04775415360927582,0.048590352819538864,0.04584428107547332,0.048112654982612975,350352000
1999-08-26,0.04703806713223457,0.04847115725389569,0.04632197977053049,0.047754154493938654,275376000
1999-08-27,0.0496649369597435,0.051574809317361026,0.047754149203974416,0.04799345750731179,552384000
1999-08-30,0.0494852215051651,0.051455608912939925,0.047396556475548836,0.05050021346401799,158640000
1999-08-31,0.053723979741334915,0.05396236918543143,0.048709535508201146,0.04966492749620556,786864000
1999-09-01,0.051216304302215576,0.05372398612350447,0.05038102062717653,0.05372398612350447,565344000
1999-09-02,0.05061940848827362,0.050858713335010394,0.048471143592955825,0.04954481663378516,341088000
1999-09-03,0.050977904349565506,0.052290882097595644,0.050619403108725265,0.051574795013812846,258864000
1999-09-07,0.05073952674865723,0.05181319992555243,0.05050021845592892,0.05181319992555243,124416000
1999-09-08,0.05061940848827362,0.051216299215955184,0.05061940848827362,0.050858713335010394,170064000
1999-09-09,0.04990333318710327,0.05145561970594592,0.04894793753778358,0.05109711834181415,209472000
1999-09-10,0.05061940848827362,0.051336411046153135,0.05038101562386766,0.05073952031847157,167424000
1999-09-13,0.048947930335998535,0.0508587179378358,0.04847114797970092,0.0508587179378358,174432000
1999-09-14,0.047515761107206345,0.04894793571394445,0.0472773681950329,0.04894793571394445,250368000
1999-09-15,0.04787424951791763,0.048471140203864733,0.04656035290855975,0.04691885416243318,212736000
1999-09-16,0.04667956009507179,0.04775414870652296,0.04608266585583822,0.04727736631678267,158112000
1999-09-17,0.046560365706682205,0.04679967401812982,0.04488888278193866,0.046381572729565855,171648000
1999-09-20,0.04488886147737503,0.04632195422436269,0.04488886147737503,0.045725060241972385,229104000
1999-09-21,0.04059143364429474,0.044172788419311125,0.03999454288962417,0.0439343989597903,737328000
1999-09-22,0.04154684394598007,0.041785233490628786,0.03820387743672544,0.04059144813932767,375984000
1999-09-23,0.0380837582051754,0.04178522542293755,0.03772617224941055,0.041666028965794306,379584000
1999-09-24,0.03462159261107445,0.03915833930354218,0.0319956333781605,0.03820386267960704,684912000
1999-09-27,0.0367707684636116,0.03748685554782888,0.03462158839739774,0.036889961467555576,432000000
1999-09-28,0.04011372849345207,0.04059142613785533,0.0367707672118237,0.036830363711766845,413184000
1999-09-29,0.03688996657729149,0.042501305235788725,0.03629307583000493,0.04094901903483651,594048000
1999-09-30,0.0367707684636116,0.03939764277482719,0.036293070802946074,0.03820385802994439,342528000
1999-10-01,0.036532383412122726,0.037486863539025174,0.03462159577779562,0.03617388209464208,347760000
1999-10-04,0.03724847733974457,0.03784537165447682,0.03677078290710537,0.037726175188048904,177600000
1999-10-05,0.04082983359694481,0.04106914193166774,0.037248477901532115,0.037248477901532115,478080000
1999-10-06,0.045725081115961075,0.0477541499582193,0.04059143939366111,0.04094902534142293,1508736000
1999-10-07,0.042740609496831894,0.047634941699129844,0.042501301249018776,0.047634941699129844,487296000
1999-10-08,0.04488886147737503,0.0462027578243016,0.04106911844556401,0.042740600577010596,398928000
1999-10-11,0.04369509592652321,0.045366578784716685,0.042501310858357996,0.045247382332829975,544464000
1999-10-12,0.043098196387290955,0.044412093039864035,0.04297899995950169,0.043934395346409916,322992000
1999-10-13,0.041904427111148834,0.04262051451025659,0.04106914324001814,0.04262051451025659,280368000
1999-10-14,0.041069138795137405,0.04202361561932345,0.040591440976111066,0.04202361561932345,192336000
1999-10-15,0.04082983359694481,0.04106914193166774,0.0389199609888454,0.03903915745707106,210720000
1999-10-18,0.03868156671524048,0.0409490250337482,0.03844225840992145,0.0409490250337482,215184000
1999-10-19,0.03712928295135498,0.03987535466189962,0.03641319561165785,0.03987535466189962,308928000
1999-10-20,0.038442254066467285,0.03891995180930805,0.03712927609177744,0.037726166859066185,348720000
1999-10-21,0.040232934057712555,0.040232934057712555,0.03724846991062584,0.03832306185933762,382128000
1999-10-22,0.041188329458236694,0.04238211443087976,0.040113737512278244,0.040113737512278244,286752000
1999-10-25,0.039158351719379425,0.04154684107071406,0.039158351719379425,0.04094903133023916,213840000
1999-10-26,0.04297899454832077,0.044412087448252535,0.04059142519527725,0.04082981460517784,481248000
1999-10-27,0.041069138795137405,0.043456709076402464,0.040352132659664586,0.043217400759955976,214128000
1999-10-28,0.039158351719379425,0.0420236201270158,0.038919962191228556,0.041307532728598,222768000
1999-10-29,0.042262911796569824,0.042978998912493904,0.039397644519270775,0.03963603395337789,330528000
1999-11-01,0.04488886147737503,0.046560343608821615,0.04154681602789323,0.04154681602789323,782544000
1999-11-02,0.04775415360927582,0.0479934619346893,0.04536658323854743,0.045725084611884584,837504000
1999-11-03,0.05241008847951889,0.053723985290862995,0.049306431317459494,0.049664932626445564,2011680000
1999-11-04,0.05575305595993996,0.05718614585014393,0.05300790000662326,0.05300790000662326,1260336000
1999-11-05,0.05396236851811409,0.05778302785623523,0.05133640941096103,0.0573053335759724,616368000
1999-11-08,0.05551467835903168,0.05706696502786926,0.05061942540842723,0.05229090513364536,470016000
1999-11-09,0.05467847362160683,0.05563386932738739,0.05253021150449822,0.055395479807908134,272352000
1999-11-10,0.05420168116688728,0.05491776836201408,0.05312709267517709,0.05485817185081162,144048000
1999-11-11,0.0580214187502861,0.060886682599626686,0.05300789014672728,0.05420167493934593,562704000
1999-11-12,0.061125993728637695,0.061125993728637695,0.05706694489527854,0.06052910642767872,501504000
1999-11-15,0.05993222817778587,0.06339438721201454,0.05897683252001535,0.061543192419432194,362208000
1999-11-16,0.06566274911165237,0.06685653058155104,0.06112599560538116,0.06136438847268981,723792000
1999-11-17,0.06816952675580978,0.07163168573329429,0.06590114950836477,0.06685654515047654,786384000
1999-11-18,0.06840792298316956,0.0701995214889802,0.067811035445344,0.06960171172148247,235968000
1999-11-19,0.08189895749092102,0.08476422859464715,0.07640681499874455,0.07664612328076145,2165184000
1999-11-22,0.08177976310253143,0.0840481331448751,0.07688450805283166,0.0839885366327132,540192000
1999-11-23,0.07593007385730743,0.07676535451796947,0.07258710675494343,0.07342238741560546,553248000
1999-11-24,0.0735415369272232,0.07640680066199054,0.06793111102820315,0.07557152057382929,406848000
1999-11-26,0.07306476682424545,0.07354155260431451,0.07067628142742044,0.07282545853611755,71760000
1999-11-29,0.07043790072202682,0.0737808596684916,0.06876641783312964,0.07282546407088529,298608000
1999-11-30,0.06613954156637192,0.07187007771668001,0.06613954156637192,0.0706762891708558,314688000
1999-12-01,0.0694824755191803,0.0704378707097098,0.06613951116576326,0.06613951116576326,223536000
1999-12-02,0.07461614161729813,0.07557153714816638,0.06972180172906953,0.06972180172906953,309888000
1999-12-03,0.07282545417547226,0.07664612064858815,0.07187006553901229,0.07533222388478525,342768000
1999-12-06,0.07485543936491013,0.07521301840480792,0.07306475698354208,0.07306475698354208,178608000
1999-12-07,0.07234777510166168,0.07557154808228533,0.06948251032392233,0.07545234820362436,186384000
1999-12-08,0.07557152211666107,0.07628760921549763,0.07187005598893931,0.07210935739961095,201696000
1999-12-09,0.07330316305160522,0.077362215997,0.07067628464514991,0.07545234025814947,214944000
1999-12-10,0.07246695458889008,0.07497463975539573,0.07115398002348246,0.07461613845092471,98304000
1999-12-13,0.0722285732626915,0.07413844213886192,0.07067628348498935,0.0716316790377992,183840000
1999-12-14,0.07103478163480759,0.07413843882190485,0.0703186944091303,0.0723477630586721,273888000
1999-12-15,0.06876641511917114,0.07091559230638654,0.06709493229624126,0.07055709097580837,205968000
1999-12-16,0.06828869879245758,0.07019948948887399,0.06805031277786337,0.06912490113336868,132576000
1999-12-17,0.07187005877494812,0.07294464716381734,0.06984099040615992,0.0701994916684338,262080000
1999-12-20,0.0778399184346199,0.07924275255935258,0.06948251020979138,0.0719901890100889,402432000
1999-12-21,0.08118286728858948,0.08130206031051773,0.074974637806005,0.07783990197309393,388368000
1999-12-22,0.08309276401996613,0.08404815289785884,0.0783176231017208,0.08142128093579325,251184000
1999-12-23,0.08858489990234375,0.08882328598600218,0.08285436378004334,0.08321194973686076,280224000
1999-12-27,0.08524192869663239,0.09061396312789421,0.08428653313139294,0.09049476326219144,202416000
1999-12-28,0.08500262349843979,0.08834558928489801,0.08476423742099905,0.08524193180537544,179184000
1999-12-29,0.08786792308092117,0.08882331215607982,0.08476426460601448,0.08482386114448806,132144000
1999-12-30,0.08858489990234375,0.08918179417233857,0.08643571573735269,0.08786789719233053,139776000
1999-12-31,0.08965855836868286,0.08977866678887181,0.08810718412800206,0.0884051735147079,127344000
2000-01-03,0.08942017704248428,0.09097246688169555,0.0842865353746675,0.0902563795956057,300912000
2000-01-04,0.08703263103961945,0.08810721996613484,0.0826150754315931,0.08786791842645769,300480000
2000-01-05,0.08416733890771866,0.08595801474906023,0.08297355045927145,0.08452584023523457,188352000
2000-01-06,0.07867519557476044,0.08416733832275197,0.07545233841066297,0.08416733832275197,120480000
2000-01-07,0.07998909056186676,0.0808243708260003,0.07712381939213211,0.07831760780417955,71184000
2000-01-10,0.08261504769325256,0.08595801325234914,0.07879530318037158,0.08022747766926004,239856000
2000-01-11,0.07927209138870239,0.0830927585770558,0.07927209138870239,0.08213736293041496,148128000
2000-01-12,0.07724302262067795,0.07939220683912121,0.07616843392712128,0.07927209156478565,123552000
2000-01-13,0.08046586811542511,0.08118287073617349,0.07616842254998213,0.07712381805603943,132192000
2000-01-14,0.08392801135778427,0.08727097620813229,0.0814212488346416,0.08166055707456521,604560000
2000-01-18,0.08751031011343002,0.08786789606566237,0.08118287980226699,0.08500262462558664,261648000
2000-01-19,0.08667408674955368,0.08786787498786965,0.08595799961868689,0.08786787498786965,164688000
2000-01-20,0.0864357203245163,0.09216625675093759,0.08571963297468935,0.0873911160002208,179568000
2000-01-21,0.08548031002283096,0.08655489847694653,0.08333112628327138,0.08619639719290534,544272000
2000-01-24,0.08166058361530304,0.0882264002153936,0.08118288237810575,0.0882264002153936,256944000
2000-01-25,0.08094356209039688,0.08285435309395671,0.07831760609676994,0.08201815061863316,237120000
2000-01-26,0.07760059833526611,0.0830927477849841,0.07616842386519032,0.08094356385045035,232464000
2000-01-27,0.0735415369272232,0.07819747607148285,0.07067626636112827,0.07819747607148285,458208000
2000-01-28,0.07139325886964798,0.07306474104169125,0.06852799553515623,0.07258704686342311,194448000
2000-01-31,0.07079639285802841,0.07330315575056483,0.06685653333982546,0.07175086610199065,182400000
2000-02-01,0.07246695458889008,0.07306476417280477,0.06828870895056595,0.07091558714209895,92976000
2000-02-02,0.07449695467948914,0.07593005164006729,0.072466970235509,0.07282547161738544,149040000
2000-02-03,0.07569070905447006,0.0784367796211873,0.07521300800668831,0.07688449031234829,108240000
2000-02-04,0.07748141884803772,0.07807831315834972,0.07593005107777341,0.07807831315834972,123696000
2000-02-07,0.07270625978708267,0.0778399006981715,0.07258706676710665,0.0778399006981715,217488000
2000-02-08,0.07616843283176422,0.07879531142114762,0.07258708083688574,0.07449694987740456,468816000
2000-02-09,0.07807830721139908,0.08034668439866242,0.07795911417059749,0.07903370282816352,589056000
2000-02-10,0.09407613426446915,0.09550922438613027,0.08285436955137829,0.08285436955137829,970080000
2000-02-11,0.09550922363996506,0.09885218972035797,0.08858490538077808,0.0987320744415814,423792000
2000-02-14,0.11079002171754837,0.11079002171754837,0.09479220378696104,0.0957475992987133,650112000
2000-02-15,0.10649257153272629,0.11114851823545345,0.10195582468388666,0.11102932521289458,450480000
2000-02-16,0.11138689517974854,0.11508836833887874,0.10649256283179312,0.10768635108124097,1019568000
2000-02-17,0.11532673239707947,0.11604373479601542,0.10959619876101732,0.11126768097265674,535776000
2000-02-18,0.12869860231876373,0.13037007785789512,0.11281998091400806,0.11365526098463424,960864000
2000-02-22,0.12511636316776276,0.1263101516911389,0.12034122273691755,0.12463959100708094,542496000
2000-02-23,0.12583333253860474,0.12714631375438493,0.12213187317318602,0.12368415580410035,511392000
2000-02-24,0.12463956326246262,0.1273847188186579,0.11938580738140316,0.1265494386625613,244320000
2000-02-25,0.11687904596328735,0.12475876493371572,0.11174541180024737,0.12475876493371572,278736000
2000-02-28,0.11604373902082443,0.11747591307525346,0.11413295536159425,0.11628212500973611,517872000
2000-02-29,0.12225107848644257,0.12368416825299831,0.11532676188893608,0.11532676188893608,306048000
2000-03-01,0.11866975575685501,0.12225110793901986,0.11675987978512961,0.12225110793901986,383568000
2000-03-02,0.11067082732915878,0.11962512883316598,0.11031324822838157,0.11962512883316598,191040000
2000-03-03,0.11246150732040405,0.11365528891796045,0.10983554440116079,0.110790024539141,273696000
2000-03-06,0.11174540966749191,0.12177430542099997,0.11079001422039124,0.11317849942247868,432096000
2000-03-07,0.15914200246334076,0.1666632152074581,0.13705515010173658,0.14326338115175793,1952208000
2000-03-08,0.1604549139738083,0.16188800349135438,0.14756167164257408,0.15905208723649467,668736000
2000-03-09,0.19158506393432617,0.2062992425094995,0.16188805791366215,0.16236484373614427,952944000
2000-03-10,0.22540070116519928,0.27697550074387545,0.20009099572612649,0.20152408560825152,2161200000
2000-03-13,0.2850944995880127,0.2865266738922156,0.20247854715036864,0.20438933797417141,2415168000
2000-03-14,0.21035829186439514,0.2835422569176958,0.20629923881540504,0.2835422569176958,1567776000
2000-03-15,0.20176245272159576,0.23125132827527145,0.19483813668482697,0.22543092751799587,995616000
2000-03-16,0.179884672164917,0.21537272937145083,0.17693046395159587,0.20820909723444092,750384000
2000-03-17,0.19077913463115692,0.20438938425553319,0.1757064475872959,0.17573671037828012,557616000
2000-03-20,0.19065997004508972,0.20462780088087604,0.1845709316383576,0.19830037635409847,365280000
2000-03-21,0.181227907538414,0.19268896421973442,0.16618548583103307,0.1910174883914245,536640000
2000-03-22,0.1825418472290039,0.18815226846896954,0.17955646027384092,0.1826610402790977,230592000
2000-03-23,0.18576465547084808,0.19579355185700198,0.18051182805479268,0.18087032253433022,309408000
2000-03-24,0.17800502479076385,0.1929282513090495,0.17191598920742104,0.18457084605578128,231600000
